,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_start_date,transaction_end_date,duration,transaction_profit,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
2437,1,3208.17,484,156,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,25,54.038889999999995,280301290305,280267800897,288857670466,840,0,0,0
2438,3,3641.77,156,840,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,59.19363000000001,288891290179,280301224258,284562637122,356,1,1,1
2439,3,3623.77,986,986,0,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-54.35655,284562637379,280267670083,288874512705,276,1,1,1
2440,1,4426.81,156,986,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,94.88982000000001,280284512833,280267670337,288857669955,250,1,1,1
2441,1,1685.41,356,356,0,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,-27.28115,284579545921,284596323138,284596257347,484,1,1,1
2442,1,4115.99,484,156,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,58.739850000000004,288857604418,288857670465,284579414851,156,1,1,1
2443,1,3103.19,356,356,0,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,-48.54785,288857736002,288874381891,288857670467,484,1,0,1
2444,3,4398.95,978,840,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,2.898949999999985,280284512834,284579479874,288857670210,484,1,1,1
2445,3,2374.54,410,356,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,4,0.8745399999999961,288891290434,288891290179,288874447427,484,1,1,1
2446,2,1234.16,156,986,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,-0.5950399999999902,284596322625,288891224385,284562703171,356,1,1,0
2447,1,3758.19,978,356,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,53.37285000000001,280301224770,284579545409,280284578114,156,0,0,0
2448,2,1148.17,484,410,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,-1.1109799999999979,288874512961,288874382147,288874512705,356,1,1,1
2449,1,2915.99,978,986,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,9.079949999999997,288891290433,284596322881,284562702657,76,1,1,0
2450,1,2643.16,156,986,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,6,55.649519999999995,284562768705,284579479875,280284447043,250,1,1,1
2451,2,3499.37,484,356,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,28.993699999999997,288891290179,284562637121,284562702657,156,1,0,0
2452,3,3127.22,978,978,0,1,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,21,-64.0444,284579545922,284579479874,284596322883,484,1,1,0
2453,3,2451.71,986,840,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,-0.5289739999999981,288874447169,288891290179,284596257090,250,1,1,0
2454,2,3748.44,986,156,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,6.993760000000002,284579545922,288857735745,280267801154,250,1,0,0
2455,1,3532.36,410,410,0,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,-31.75888,284562768705,280284447553,280267670339,410,1,1,0
2456,1,289.19,410,156,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,1.4702799999999998,280284513091,284579545667,288857735747,276,1,1,0
2457,3,3672.19,156,156,0,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,25,-75.9438,280267735363,288874512963,288857735747,410,1,1,0
2458,3,4094.43,356,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,67.79417000000001,284562637635,280284578626,288857670466,356,0,1,1
2459,3,916.28,484,840,1,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,4.3721,288874513217,280284447298,284579480130,410,1,1,1
2460,3,4974.71,484,978,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,3.4747099999999875,288891290433,284562768706,280267801154,484,0,0,0
2461,2,4230.42,978,156,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,17.38252,284596191809,288891224386,288857670467,356,1,1,1
2462,3,2064.64,156,484,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,-0.7612159999999975,284579545411,280267669827,284562637634,250,1,1,1
2463,3,3096.41,410,356,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,48.83179,288874447683,284579414338,280301290049,356,0,1,0
2464,3,3604.89,356,978,1,0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,2.1048899999999975,284562768705,280301224513,284579480130,484,1,1,1
2465,2,2055.17,484,840,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,2.1379250000000027,280284447042,280267801155,284579414337,484,1,1,1
2466,3,2175.93,356,484,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,-0.6944419999999951,288874447683,284562637121,284596257090,250,1,1,0
2467,3,3103.4,484,840,1,0,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,1.6034000000000006,288857735490,284562637121,288857670210,484,0,1,0
2468,3,3078.28,484,410,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,20.587100000000007,288891159363,280267801409,280301290049,410,1,1,1
2469,1,4692.75,978,986,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,4.3855000000000075,284562637123,288874381633,280284578114,356,0,1,1
2470,3,4054.66,356,840,1,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,1.5546599999999842,284596257603,280284512835,284562702657,76,1,0,1
2471,2,3454.78,484,840,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,28.547800000000002,288874513219,284562768707,288874447427,156,1,0,1
2472,1,1089.29,986,356,1,0,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,21.46438,284562703170,288874381891,288857735746,250,0,1,1
2473,3,2700.86,410,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,1.2008599999999987,288891158850,284579545665,284596257090,484,1,1,0
2474,1,140.37,840,410,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,-0.89445,288891290435,280301355331,288857604931,156,1,1,1
2475,2,3205.22,986,156,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,10.923490000000015,284562703170,288874513219,288857604931,76,1,1,0
2476,3,1276.52,840,484,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,14.25388000000001,284596191809,280301355841,280284447043,356,0,1,1
2477,3,4621.42,986,484,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-60.078460000000014,280284513089,288857735747,288857670466,156,0,1,1
2478,1,469.47,484,410,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,7.828340000000002,288874512962,288874382147,284596257090,250,1,1,0
2479,2,4556.34,156,978,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,33.950720000000004,284562637379,284596257601,284579545923,410,1,0,1
2480,3,1921.06,356,356,0,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,-69.7371,280284447299,288857735746,284579414851,76,1,1,0
2481,2,538.2,484,986,1,0,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,1.3820000000000006,288891158850,288891289921,280301224771,276,1,0,1
2482,3,260.57,986,986,0,0,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,-6.5142500000000005,288874447171,284596191811,280284447043,156,0,1,0
2483,1,4908.54,484,410,1,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,4.817080000000004,284562637634,288857735746,284579480386,356,1,1,1
2484,1,474.09,986,978,1,1,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,24,7.9299800000000005,280284512834,288874513219,288857604931,250,1,1,1
2485,1,2669.47,840,410,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,6,0.338940000000008,280267735362,284579545410,288874447427,356,1,1,1
2486,1,1635.5,978,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,16.126,280267735363,280284578115,280301289794,410,1,1,1
2487,3,2198.67,356,484,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,31.774730000000005,288874512962,280267800897,288874512705,356,1,1,1
2488,3,2016.39,156,356,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,12.622925000000002,284596191554,284562768193,284596257090,410,1,1,1
2489,1,2278.53,156,156,0,0,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,-20.228240000000003,284579545921,280301224258,288857670210,276,1,0,0
2490,2,601.06,156,156,0,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,-4.0,280267670082,284579479874,288857604931,276,1,1,1
2491,3,451.06,356,356,0,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-6.765899999999999,288874513219,288857670465,280301289794,276,1,1,0
2492,1,1447.32,356,356,0,0,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,23,-4.84196,284596191809,288874381635,284562768194,840,0,1,1
2493,1,4709.42,356,978,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,79.56014,280301355330,280284447043,284562637377,840,0,1,0
2494,1,847.7,356,484,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,6.6724,280284512833,288874381635,284596257090,410,1,1,1
2495,1,2700.56,978,410,1,1,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,23,8.002799999999993,284562768705,280284512833,280284513089,76,1,1,0
2496,2,3541.29,356,986,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,13.247740000000007,284562637635,284579479875,288857604931,356,0,0,0
2497,3,4788.01,410,986,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,14.36403,280301355329,288874513217,288874512705,276,1,1,1
2498,2,4506.0,978,356,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,41.06,284596192065,288891224386,284562702657,276,0,1,1
2499,1,3321.5,986,156,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,70.57300000000001,280301224770,280284578626,284596322883,250,1,1,1
2500,2,3873.3,410,978,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,15.239800000000017,280284513091,284579479875,280284447043,356,1,1,1
2501,2,3316.74,986,156,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,27.1674,280284513091,288857735745,288874512707,156,1,1,1
2502,1,3929.3,356,986,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,2.858600000000024,280267800899,288891289921,288857670210,356,1,1,1
2503,3,4495.5,484,410,1,0,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,2.995500000000007,288874447426,284596257601,280284513089,484,0,0,0
2504,1,4453.1,840,156,1,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,25,95.46820000000002,288891158850,288891289923,284562637122,250,0,1,1
2505,1,2746.44,978,986,1,0,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,0.49287999999999954,280267735363,280301289794,284596322883,356,1,1,0
2506,3,657.11,484,484,0,1,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,23,-16.42775,280267800899,280267669827,280301289794,156,0,1,0
2507,1,781.29,840,986,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,5.875480000000001,284562637379,288891290433,288874512706,410,1,0,1
2508,2,2868.26,356,410,1,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,24,27.682600000000004,284562637634,284596257089,280301290049,840,0,1,0
2509,1,2427.59,986,986,0,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-21.420720000000003,284562637379,284562637635,284562637634,276,1,1,0
2510,3,959.41,840,986,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,-12.47233,288874447171,288857735747,280267801154,156,0,1,1
2511,1,2718.07,356,356,0,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,6,-127.81315000000001,288874447683,280267735619,284562768194,76,1,1,1
2512,1,2367.36,840,356,1,1,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,21,10.783744000000006,284596192065,284562768707,288857735746,484,1,1,1
2513,3,3422.13,986,978,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,3,0.053277999999998826,288874512962,288891159106,284596191809,250,1,1,1
2514,1,1804.36,978,840,1,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,18.152319999999996,284579545410,288891159105,280301224771,410,1,0,0
2515,1,3557.15,410,986,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,59.97155,288891290177,280301224258,288857604931,840,1,1,1
2516,2,352.9,986,840,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,-0.4710000000000001,284596191554,284596257089,280284447043,276,1,0,0
2517,1,3214.96,986,986,0,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,-150.1732,288857669955,288874512963,280284447043,76,1,1,1
2518,3,1932.27,356,840,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,0.4322699999999955,280267735362,288874447169,280267801154,484,1,1,1
2519,1,3896.3,356,986,1,0,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,25,19.040020000000005,284562637635,284562768707,288874512705,484,0,1,1
2520,3,2641.26,356,840,1,0,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-0.4152440000000013,288874513219,280284447553,288874512705,250,1,1,1
2521,2,3639.01,978,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,6.097525000000012,280301355331,288857735746,280301224771,484,1,1,1
2522,1,232.06,356,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,-0.7152799999999999,284596322627,280284512833,288874447427,410,1,0,1
2523,2,2466.58,156,840,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,20.6658,288857670211,280267801409,280284447043,276,1,1,1
2524,3,1923.52,410,156,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,0.42351999999999634,288891290435,288874382147,284562637377,484,1,1,1
2525,1,2048.39,356,840,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,34.32263,280267735362,280284512835,284579414851,840,1,1,1
2526,1,582.63,410,840,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,4.99156,284579545921,288891290433,284562703171,276,1,0,1
2527,3,559.98,986,410,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,0.6396200000000007,288857670211,284596257602,280284447043,356,1,1,1
2528,3,1715.77,840,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,-0.7842299999999938,280284512834,288857604930,288874447426,76,1,0,1
2529,3,3136.15,156,484,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,0.6361500000000007,280284578115,284562637635,284579414337,76,1,1,1
2530,2,2743.1,356,156,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,26.431,280284513089,280301355587,288857669953,840,1,0,1
2531,1,4400.84,156,410,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,3.8016800000000046,288891290177,284596191555,284562637122,356,1,1,1
2532,2,539.48,410,484,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,-4.763120000000001,284596191809,284596322627,288874447682,356,1,0,0
2533,1,1874.58,484,978,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,20.49496,280284512834,280284447553,288857735747,276,1,1,0
2534,1,4449.32,410,484,1,1,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,21,49.89183999999999,288891290434,288891224385,284562637377,410,0,0,1
2535,3,1653.3,156,840,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,-1.0080199999999948,284596257347,280284578115,284579414337,250,1,1,0
2536,1,4318.25,356,410,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,21.318550000000016,284562768705,284596257089,288857670467,484,0,1,1
2537,2,1611.69,978,410,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,12.116900000000001,284579480131,288857735745,284596322883,276,1,1,1
2538,3,2463.86,484,986,1,0,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,36.81334000000001,288857735490,284596191809,284562637122,356,1,1,1
2539,2,701.4,410,986,1,0,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,3.1112,280284513089,280284512833,280284447043,410,1,0,1
2540,3,1045.62,156,356,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,-0.45438000000000045,284579545410,284562637635,284562703171,484,1,1,0
2541,3,3590.0,986,840,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,4,0.15399999999999636,288891158850,280267800897,280267670339,250,1,0,1
2542,3,246.21,484,356,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,-2.253790000000002,284562768195,288857735745,288857670210,76,1,1,1
2543,2,2049.99,986,986,0,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,25,-33.749849999999995,284562637121,284579545667,288874447682,484,1,1,1
2544,1,3263.75,410,356,1,0,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,10.818749999999994,284596323137,288874447681,284596191809,76,1,1,1
2545,1,188.51,356,986,1,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,-4.557449999999999,288857670211,280267735619,284596257347,76,1,0,1
2546,1,4492.5,156,484,1,0,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,21,50.41000000000001,280267800899,284562637635,284596322883,410,0,1,1
2547,3,2921.86,484,840,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,5.843719999999998,288857604418,284562637377,280301224771,840,1,1,1
2548,1,2159.35,410,410,0,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,-6.97805,284596192065,284596322627,284596322883,840,1,1,1
2549,2,4665.99,156,840,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,10.66396,288891224386,280267801409,288857736002,250,1,0,1
2550,3,2369.05,410,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,35.01195,288891290433,280301224258,288857670466,356,1,1,1
2551,2,1581.47,356,484,1,0,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,1.488820000000004,280267670338,284596322625,288857736002,356,0,0,1
2552,1,3285.79,840,978,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,10.928950000000015,284596191554,284579545667,280267670339,76,1,1,1
2553,1,2668.12,410,840,1,0,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,6,0.33624000000000365,284579414337,288891289923,280301290049,356,1,1,0
2554,1,3767.27,978,356,1,0,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,13.33635000000001,284579545410,280284447554,288857735747,76,0,0,1
2555,1,1487.22,410,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,1.9361000000000104,280267670338,280301289794,288857669955,76,1,0,1
2556,2,4421.15,978,410,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,38.211499999999994,284562637379,284596322627,288857604931,156,1,1,1
2557,3,1344.4,156,978,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,-17.477200000000007,288874513217,284596323138,284579545410,156,0,1,1
2558,1,959.31,156,356,1,0,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,8.01172,284562768707,284579414338,284596257090,410,1,1,1
2559,2,2021.27,410,356,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,0.08508000000000138,288891290177,280284578115,288874512705,250,1,0,0
2560,1,3277.6,156,484,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,46.163999999999994,280284578627,280301355841,284579414337,156,1,0,1
2561,2,1717.44,986,410,1,0,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,22,4.228480000000005,284596257602,288891289921,284562637122,76,1,1,1
2562,2,510.78,986,356,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,1.1078000000000001,280301355330,284596192065,284596257345,276,1,1,1
2563,1,1421.08,410,840,1,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,15.052959999999999,288874447169,284596322881,288874512705,276,1,1,1
2564,2,1118.96,356,410,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,-3.5241599999999993,284562703170,284596191554,288874512705,250,1,1,1
2565,2,1178.3,410,156,1,0,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,3,5.7829999999999995,280301224770,284596191554,280267801154,156,1,1,1
2566,3,1139.57,986,484,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,3.4187099999999973,284596257602,280284512835,288874512705,276,1,1,1
2567,2,2384.78,978,840,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,23,16.578240000000008,288891224386,280284512833,280267801154,410,1,1,0
2568,2,1751.94,484,156,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,16.5194,280284578115,288891224386,288874512705,840,1,1,0
2569,2,3249.01,156,978,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,25,28.490100000000005,284562637379,280267801409,280284447555,276,0,1,1
2570,3,3772.66,156,986,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-49.04458000000001,288857604931,284596322625,288857604931,156,0,0,0
2571,2,1466.91,356,156,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,9.235280000000001,288891224386,284596191810,284579414851,410,1,1,1
2572,1,3067.05,484,156,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,64.97510000000001,288857604674,284596322627,288857670466,250,1,1,1
2573,2,3677.18,978,410,1,0,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,30.7718,280284578627,280267735874,280284447043,156,0,1,1
2574,1,3227.16,986,356,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,68.49752000000001,288874447171,284596322625,284596323139,250,1,1,1
2575,1,2469.46,986,156,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-0.06107999999998981,288857670211,288857735746,284579545923,356,1,1,1
2576,1,3712.85,156,410,1,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,52.692750000000004,284579545411,284579414338,288857735747,156,0,1,0
2577,3,1398.52,156,410,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,16.57188,284562768707,288857735745,280267801154,356,1,1,1
2578,3,3656.46,356,986,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,2.1564599999999956,284562637634,284596323138,288857669955,484,1,1,0
2579,2,361.6,484,986,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,-0.3839999999999999,280284512833,288891224385,284596191809,276,1,1,1
2580,3,4576.0,356,356,0,1,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,24,-45.76,280284512833,288891289921,284596257347,840,1,1,1
2581,1,777.55,356,986,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,12.718350000000001,288891290433,280267735619,280284447555,840,1,1,1
2582,1,775.85,840,156,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,-3.4483000000000033,284562637379,284596323138,280301224771,356,1,0,0
2583,2,3830.13,410,840,1,0,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,28.141040000000004,284596257089,288857604930,284596323139,410,0,1,0
2584,2,2776.45,484,484,0,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,-91.2935,288891224899,288874512963,288891159361,356,1,1,1
2585,3,1603.96,356,356,0,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,-50.099000000000004,284562637377,284579414338,284562637634,356,1,1,0
2586,1,1054.56,986,986,0,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,25,-13.0456,284579545923,288857670465,288857735747,250,1,1,1
2587,1,1679.01,978,978,0,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,6,-27.18515,284596192065,284596192065,284579414337,484,1,1,0
2588,3,678.4,986,156,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,1.3568000000000007,288891290179,280301224770,284579414339,840,1,1,1
2589,1,2106.46,156,156,0,0,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,-100.2907,288891290178,284562768193,288874447427,76,1,1,0
2590,3,2048.35,978,484,1,1,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,22,4.096700000000002,280267735363,284596191555,284596191809,840,1,0,1
2591,3,2778.89,356,410,1,0,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,6,1.278889999999997,280267735618,284596191810,280284447043,484,0,1,1
2592,3,4005.3,484,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,2.505299999999991,288891290433,284562768706,284562637634,484,1,1,1
2593,1,3774.1,986,978,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,63.6597,280301224770,284579414338,284579414339,840,1,1,1
2594,1,996.91,986,156,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,16.44747,288891159363,284579414338,284579414851,840,0,1,1
2595,3,4866.91,484,986,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,-63.26983000000001,284562768707,280301289794,284596323139,156,0,1,1
2596,2,4641.62,356,356,0,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-4.0,280284512833,288857670467,284579414851,276,1,1,0
2597,1,728.08,156,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,1.9316319999999987,288857604674,280301224770,280301224771,484,1,1,1
2598,2,4358.25,840,978,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,32.366000000000014,284579545921,284579545667,284562637634,410,0,1,1
2599,3,4466.7,986,840,1,0,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,6,31.00025000000001,288874447426,280301355587,284562637377,410,0,1,0
2600,3,1451.52,410,484,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,17.578880000000005,284596322627,280301355331,288857736002,356,1,1,1
2601,3,1174.01,356,410,1,0,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,2.3480200000000018,284596257347,280284447553,284579545410,840,1,1,1
2602,1,3266.23,484,156,1,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,37.19476,280284512833,284579545667,280284447043,276,0,0,0
2603,3,3225.93,356,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,0.7259299999999911,288857669955,280301289794,280267801154,76,1,1,0
2604,3,429.0,484,356,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-2.0709999999999997,284579545922,280267801409,284562637122,76,1,1,1
2605,1,3504.34,156,986,1,0,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,12.02170000000001,284562637123,280284512835,280267801154,76,0,1,1
2606,1,4679.51,986,410,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,23.269354000000007,284579545410,288874381633,280301224771,484,1,1,1
2607,1,1024.62,986,356,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,10.295440000000001,284596257602,288857735745,288857670467,276,1,0,1
2608,3,776.29,156,356,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,-1.723709999999997,288891224386,280284447553,280267670339,76,1,1,1
